CustomerID,num_txns,purchase_span,num_days,avg_qty,total_spent,avg_spent,online_spent,offline_spent,avg_discount,num_coupons,category_diversity,common_month,base_clv,spent_bucket,discount_bucket,predicted_clv,segment
18178,15,235,35,1.2285714285714286,2904.37,82.982,86080.17,141500.0,20.857142857142858,7,5,12,1236.0279590441748,Med,High,1173.1973,High Value
18179,13,39,35,1.8,1817.14,51.918285714285716,67396.76,78000.0,24.857142857142858,11,8,8,402.8037460290739,Med,Extreme,154.0225,Low Value
18190,6,23,10,1.5,413.74,41.374,12150.8,25000.0,21.0,7,7,8,4.135686167943875,Low,High,1.5302527,Low Value
18198,15,129,27,2.0,2124.03,78.66777777777779,63994.06,60500.0,22.962962962962962,8,6,8,550.4199864883777,Med,High,395.75098,Medium Value
18219,12,83,24,4.041666666666667,1050.59,43.77458333333333,38623.85,63000.0,25.416666666666668,6,5,3,71.98411269612764,Low,Extreme,-61.0161,Low Value
18223,32,107,60,2.4833333333333334,4403.6,73.39333333333335,89778.65000000001,174000.0,27.666666666666668,11,7,9,681.4715502441378,High,Extreme,850.5289,High Value
18225,2,78,3,12.666666666666666,90.75,30.25,4889.9800000000005,8700.0,10.0,3,3,4,6.030977325349752,Low,Low,-45.766033,Low Value
18226,11,28,22,2.5,969.42,44.06454545454545,36072.55,55000.0,10.454545454545455,6,5,7,2.550712059474927,Low,Low,-19.373936,Low Value
18229,13,227,17,2.3529411764705883,2482.02,146.00117647058823,31695.94,48000.0,17.647058823529413,6,3,1,255.36904364347401,Med,Mid,265.10904,Medium Value
18230,2,55,2,1.0,134.99,67.495,3798.1,7000.0,20.0,2,2,4,2.164435388662863,Low,Mid,-64.4399,Low Value
18239,27,301,52,2.6923076923076925,5893.31,113.33288461538463,84752.29,89300.0,10.384615384615385,10,10,1,877.8970403703497,High,Low,426.6061,Medium Value
18245,30,147,55,1.5636363636363637,7692.95,139.87181818181818,96789.63,138000.0,15.185185185185185,9,7,11,2862.356646645881,VIP,Low,2941.9646,High Value
18260,19,105,40,3.525,2363.05,59.07625,95583.17,125500.0,22.05128205128205,14,11,8,320.92571267922057,Med,High,395.37314,Medium Value
18269,2,76,8,1.25,101.56,12.695,17418.35,21000.0,12.5,3,2,4,2.4035038431475213,Low,Low,-46.52607,Low Value
18283,53,73,102,1.5196078431372548,6362.77,62.38009803921569,243910.11000000002,300000.0,10.0,11,13,7,1950.2214087055995,VIP,Low,1273.0825,High Value
